Inconsistent Star Records: 
The following [6796] records are dropped because same [name] [birthYear] exist in the database
Star Details - Name:Martin Sheen, BirthYear:1940.
Star Details - Name:Henry Kendall, BirthYear:1887.
Star Details - Name:Michael Lembeck, BirthYear:.
Star Details - Name:Roger Davis, BirthYear:.
Star Details - Name:Alice Ghostley, BirthYear:1926.
Star Details - Name:Alec McGowan, BirthYear:.
Star Details - Name:Jane Seymour, BirthYear:1951.
Star Details - Name:Trisha Noble, BirthYear:.
Star Details - Name:Kelly Reno, BirthYear:.
Star Details - Name:Fess Parker, BirthYear:1925.
Star Details - Name:Paul Shaffer, BirthYear:.
Star Details - Name:Veronica Cartwright, BirthYear:1949.
Star Details - Name:Linda Purl, BirthYear:1955.
Star Details - Name:Nancy Travis, BirthYear:.
Star Details - Name:Peter OToole, BirthYear:1932.
Star Details - Name:William Devlin, BirthYear:.
Star Details - Name:Eva Novak, BirthYear:1899.
Star Details - Name:Maud Adams, BirthYear:1950.
Star Details - Name:Peter Cook, BirthYear:1937.
Star Details - Name:Laurence Olivier, BirthYear:1907.
Star Details - Name:Alex D'Arcy, BirthYear:1908.
Star Details - Name:Kaki Hunter, BirthYear:.
Star Details - Name:Mark Forest, BirthYear:1933.
Star Details - Name:Gus McNaughton, BirthYear:1884.
Star Details - Name:Mary Louise Weller, BirthYear:.
Star Details - Name:Elizabeth Risdon, BirthYear:1887.
Star Details - Name:Armin MuellerStahl, BirthYear:1930.
Star Details - Name:Dickie Moore, BirthYear:1925.
Star Details - Name:George Chandler, BirthYear:1902.
Star Details - Name:Antonella Lualdi, BirthYear:1931.
Star Details - Name:Madge Bellamy, BirthYear:1903.
Star Details - Name:Dorothy Alison, BirthYear:1925.
Star Details - Name:Jacques Sernas, BirthYear:1925.
Star Details - Name:Nicholas Cortland, BirthYear:.
Star Details - Name:Gunnar Bjornstrand, BirthYear:.
Star Details - Name:Larry Davis, BirthYear:.
Star Details - Name:Almira Sessions, BirthYear:1888.
Star Details - Name:Jimmy Hawkins, BirthYear:1942.
Star Details - Name:Bryant Washburn, BirthYear:1988.
Star Details - Name:Jayne Meadows, BirthYear:1920.
Star Details - Name:Jane Nigh, BirthYear:1926.
Star Details - Name:Robert Prescott, BirthYear:.
Star Details - Name:Helena Bonham Carter, BirthYear:1966.
Star Details - Name:Danny Pintauro, BirthYear:.
Star Details - Name:Silvain, BirthYear:.
Star Details - Name:Leila Hermosa, BirthYear:.
Star Details - Name:Wilford Brimley, BirthYear:.
Star Details - Name:Byron Kane, BirthYear:.
Star Details - Name:Martin Priest, BirthYear:.
Star Details - Name:Wilfrid Lawson, BirthYear:1900.
Star Details - Name:Maria OBrien, BirthYear:.
Star Details - Name:Constance Cummings, BirthYear:1910.
Star Details - Name:Juanita Hall, BirthYear:1901.
Star Details - Name:Francis L. Sullivan, BirthYear:1903.
Star Details - Name:Anita Page, BirthYear:.
Star Details - Name:Jane Scott, BirthYear:.
Star Details - Name:Aaron Harris, BirthYear:.
Star Details - Name:Jane Merrow, BirthYear:1941.
Star Details - Name:Tod Slaughter, BirthYear:1885.
Star Details - Name:Michael Wright, BirthYear:.
Star Details - Name:Kay Lenz, BirthYear:1953.
Star Details - Name:Richard Kiel, BirthYear:1939.
Star Details - Name:Bobcat Goldthwait, BirthYear:.
Star Details - Name:William Collier, BirthYear:1866.
Star Details - Name:Rory Calhoun, BirthYear:1922.
Star Details - Name:John Belushi, BirthYear:1949.
Star Details - Name:Gordon Jump, BirthYear:.
Star Details - Name:Allen Jenkins, BirthYear:1900.
Star Details - Name:Gustav vonWangenheim, BirthYear:.
Star Details - Name:Paola Borboni, BirthYear:.
Star Details - Name:Beah Richards, BirthYear:.
Star Details - Name:Harry Goz, BirthYear:.
Star Details - Name:Roland Winters, BirthYear:1904.
Star Details - Name:John Gielgud, BirthYear:1904.
Star Details - Name:Reed Hadley, BirthYear:1911.
Star Details - Name:Irish McCalla, BirthYear:.
Star Details - Name:Bette Davis, BirthYear:1908.
Star Details - Name:Leonora Amar, BirthYear:.
Star Details - Name:Maria Ouspenskaya, BirthYear:1876.
Star Details - Name:Mark Harmon, BirthYear:1951.
Star Details - Name:Stephanie Farrow, BirthYear:.
Star Details - Name:Robert J. Wilke, BirthYear:1911.
Star Details - Name:Florence Lawrence, BirthYear:1886.
Star Details - Name:Spencer Charters, BirthYear:1878.
Star Details - Name:Sterling Holloway, BirthYear:1905.
Star Details - Name:Ron Rifkin, BirthYear:.
Star Details - Name:Ethel Griffies, BirthYear:1878.
Star Details - Name:Richard Conte, BirthYear:1914.
Star Details - Name:Joyce Carey, BirthYear:1898.
Star Details - Name:Sophie Tucker, BirthYear:1884.
Star Details - Name:Blanche Friderici, BirthYear:1878.
Star Details - Name:Tom Moore, BirthYear:1883.
Star Details - Name:Charlize Theron, BirthYear:.
Star Details - Name:John Litel, BirthYear:1895.
Star Details - Name:Geoffrey Keen, BirthYear:1916.
Star Details - Name:Hayley Mills, BirthYear:1946.
Star Details - Name:Lee Montague, BirthYear:1927.
Star Details - Name:Arthur Johnson, BirthYear:1876.
Star Details - Name:Meg Ryan, BirthYear:1962.
Star Details - Name:Valerie Starrett, BirthYear:.
Star Details - Name:Patricia Pearcy, BirthYear:.
Star Details - Name:Helen Gibson, BirthYear:1892.
Star Details - Name:Robert Klein, BirthYear:.
Star Details - Name:Susan Tyrrell, BirthYear:1946.
Star Details - Name:Pat Paulsen, BirthYear:.
Star Details - Name:Beverly Michaels, BirthYear:1927.
Star Details - Name:Bradford Dillman, BirthYear:1930.
Star Details - Name:Sue Shiomi, BirthYear:.
Star Details - Name:Marvin Kaplin, BirthYear:1924.
Star Details - Name:Lucille Ball, BirthYear:1910.
Star Details - Name:Peter Horton, BirthYear:.
Star Details - Name:Tom Hanks, BirthYear:1956.
Star Details - Name:Kelly LeBrock, BirthYear:.
Star Details - Name:Gloria Grahame, BirthYear:1924.
Star Details - Name:Nancy Davis, BirthYear:1956.
Star Details - Name:China Lee, BirthYear:.
Star Details - Name:Albert Henderson, BirthYear:.
Star Details - Name:Silvana Mangano, BirthYear:1937.
Star Details - Name:Tatania Papamoskou, BirthYear:1964.
Star Details - Name:Ivory Stone, BirthYear:.
Star Details - Name:Bill Macy, BirthYear:1922.
Star Details - Name:ChrisPin Martin, BirthYear:1894.
Star Details - Name:Mickey Shaughnessy, BirthYear:1920.
Star Details - Name:Heather Locklear, BirthYear:.
Star Details - Name:Paolo Stoppa, BirthYear:1906.
Star Details - Name:Michael McKean, BirthYear:.
Star Details - Name:Morgan Conway, BirthYear:1903.
Star Details - Name:Renie Riano, BirthYear:1899.
Star Details - Name:Ellen Verdugo, BirthYear:1926.
Star Details - Name:Patrick Duffy, BirthYear:.
Star Details - Name:Francois Guerin, BirthYear:.
Star Details - Name:Patricia Hodge, BirthYear:1946.
Star Details - Name:Susan Strasberg, BirthYear:1938.
Star Details - Name:Seth Green, BirthYear:.
Star Details - Name:Joan Blondell, BirthYear:1909.
Star Details - Name:Monique Dury, BirthYear:.
Star Details - Name:Wanda Hendrix, BirthYear:1928.
Star Details - Name:Massimo Serato, BirthYear:1917.
Star Details - Name:Robert Ryan, BirthYear:1909.
Star Details - Name:Carrie Snodgrass, BirthYear:1946.
Star Details - Name:John Randolph, BirthYear:1917.
Star Details - Name:Mariangela Melato, BirthYear:.
Star Details - Name:Nick Nolte, BirthYear:1941.
Star Details - Name:Barbara Howard, BirthYear:.
Star Details - Name:George Murdock, BirthYear:.
Star Details - Name:Kris Kristofferson, BirthYear:1936.
Star Details - Name:Edith Fellows, BirthYear:1923.
Star Details - Name:Lynda Day George, BirthYear:1944.
Star Details - Name:Gerald duMaurier, BirthYear:.
Star Details - Name:Peter Miles, BirthYear:1938.
Star Details - Name:Mantan Moreland, BirthYear:1901.
Star Details - Name:Elyssa Davalos, BirthYear:.
Star Details - Name:Sam Neill, BirthYear:1948.
Star Details - Name:Harriet Andersson, BirthYear:1932.
Star Details - Name:Han Albers, BirthYear:1892.
Star Details - Name:Victor Mature, BirthYear:1915.
Star Details - Name:Margaret Wycherly, BirthYear:1881.
Star Details - Name:Frank Vosper, BirthYear:1899.
Star Details - Name:George M. Cohan, BirthYear:1878.
Star Details - Name:Jeff Bridges, BirthYear:1949.
Star Details - Name:David Clennon, BirthYear:.
Star Details - Name:Francis Ford, BirthYear:1883.
Star Details - Name:Michel Bouquet, BirthYear:1926.
Star Details - Name:Ellen Garrison, BirthYear:.
Star Details - Name:Dorothy Malone, BirthYear:1925.
Star Details - Name:Lois Nettleton, BirthYear:1929.
Star Details - Name:Chesney Allen, BirthYear:1894.
Star Details - Name:Claude Jarman~jr., BirthYear:1934.
Star Details - Name:May Britt, BirthYear:1933.
Star Details - Name:Dody Goodman, BirthYear:.
Star Details - Name:Jennifer ONeill, BirthYear:1947.
Star Details - Name:Christopher Penn, BirthYear:.
Star Details - Name:Pearl White, BirthYear:1889.
Star Details - Name:David Scott, BirthYear:.
Star Details - Name:Lorna Thayer, BirthYear:.
Star Details - Name:Slim Summerville, BirthYear:1892.
Star Details - Name:Eric Portman, BirthYear:1903.
Star Details - Name:Robin Williams, BirthYear:1951.
Star Details - Name:Jon Blake, BirthYear:.
Star Details - Name:Ed Sullivan, BirthYear:.
Star Details - Name:Mitzi Gaynor, BirthYear:1930.
Star Details - Name:Joyce Compton, BirthYear:1907.
Star Details - Name:Anna Pavlova, BirthYear:.
Star Details - Name:Loretta Divine, BirthYear:.
Star Details - Name:Trini Lopez, BirthYear:1933.
Star Details - Name:Conrad Veidt, BirthYear:1893.
Star Details - Name:John Bromfield, BirthYear:1922.
Star Details - Name:Adeline deWalt Reynolds, BirthYear:1862.
Star Details - Name:Peter Masterson, BirthYear:.
Star Details - Name:Sam Waterston, BirthYear:1940.
Star Details - Name:Richard Chamberlain, BirthYear:1935.
Star Details - Name:Basil Radford, BirthYear:1897.
Star Details - Name:John Fraser, BirthYear:1931.
Star Details - Name:John Clark Gable, BirthYear:1960.
Star Details - Name:Julie Harris, BirthYear:1925.
Star Details - Name:Joyce Reynolds, BirthYear:1924.
Star Details - Name:Joe Louis, BirthYear:.
Star Details - Name:Charles McGraw, BirthYear:1914.
Star Details - Name:Lee Patrick, BirthYear:1906.
Star Details - Name:Avis Bunnage, BirthYear:.
Star Details - Name:John Smith, BirthYear:1931.
Star Details - Name:Charlotte Stewart, BirthYear:.
Star Details - Name:Marilyn Maxwell, BirthYear:1921.
Star Details - Name:Ernie Hudson, BirthYear:.
Star Details - Name:Guiliano Gemma, BirthYear:1940.
Star Details - Name:Robert Carradine, BirthYear:1954.
Star Details - Name:Susan Hampshire, BirthYear:1938.
Star Details - Name:Scott Burgess, BirthYear:.
Star Details - Name:Karel Stepanek, BirthYear:1899.
Star Details - Name:Kent Douglas, BirthYear:.
Star Details - Name:Sonja Smits, BirthYear:.
Star Details - Name:Canada Lee, BirthYear:1907.
Star Details - Name:Margaret Livingston, BirthYear:1900.
Star Details - Name:Polly Ward, BirthYear:1908.
Star Details - Name:Thomas Meighan, BirthYear:1879.
Star Details - Name:Dennis Patrick, BirthYear:.
Star Details - Name:Jan-Michael Vincent, BirthYear:1944.
Star Details - Name:Pierre Renoir, BirthYear:1885.
Star Details - Name:Peter Cushing, BirthYear:1913.
Star Details - Name:Holly Hunter, BirthYear:1958.
Star Details - Name:Clara Kimball Young, BirthYear:1890.
Star Details - Name:Jeremy Kemp, BirthYear:1934.
Star Details - Name:Dorian Harewood, BirthYear:1950.
Star Details - Name:Dolores Gray, BirthYear:1924.
Star Details - Name:Tim Holt, BirthYear:1919.
Star Details - Name:Kate McKenzie, BirthYear:.
Star Details - Name:Gloria deHaven, BirthYear:1924.
Star Details - Name:Placido Domingo, BirthYear:1940.
Star Details - Name:Jonathan Munk, BirthYear:.
Star Details - Name:Martin Short, BirthYear:1950.
Star Details - Name:David Landau, BirthYear:1878.
Star Details - Name:Jack Kehoe, BirthYear:.
Star Details - Name:Susanne Benton, BirthYear:.
Star Details - Name:Laurence Payne, BirthYear:1919.
Star Details - Name:Ben Hammer, BirthYear:.
Star Details - Name:Frank Albertson, BirthYear:1907.
Star Details - Name:Pamela Franklin, BirthYear:1949.
Star Details - Name:Olga Slade, BirthYear:.
Star Details - Name:Eric Linden, BirthYear:1909.
Star Details - Name:Charlene Watkins, BirthYear:.
Star Details - Name:Carol Marsh, BirthYear:1926.
Star Details - Name:Zvee Scooler, BirthYear:.
Star Details - Name:Pilar Seurat, BirthYear:.
Star Details - Name:Talia Shire, BirthYear:1947.
Star Details - Name:Ole Olsen, BirthYear:1892.
Star Details - Name:Robby Benson, BirthYear:1956.
Star Details - Name:Miriam Hopkins, BirthYear:1902.
Star Details - Name:Leo Genn, BirthYear:1905.
Star Details - Name:Sherry Miles, BirthYear:.
Star Details - Name:Tom Hulce, BirthYear:.
Star Details - Name:Cathy Moriarty, BirthYear:.
Star Details - Name:Elliott Nugent, BirthYear:1899.
Star Details - Name:Thora Hird, BirthYear:1913.
Star Details - Name:Jean Gabin, BirthYear:1904.
Star Details - Name:Charles Paton, BirthYear:.
Star Details - Name:Arthur Margetson, BirthYear:1897.
Star Details - Name:John Banner, BirthYear:1910.
Star Details - Name:Freddie Jones, BirthYear:1927.
Star Details - Name:Harris Yulin, BirthYear:.
Star Details - Name:Yvonne deBray, BirthYear:1889.
Star Details - Name:Dolores delRio, BirthYear:1905.
Star Details - Name:Karl Malden, BirthYear:1913.
Star Details - Name:Noble Johnson, BirthYear:1897.
Star Details - Name:Billie Burke, BirthYear:1885.
Star Details - Name:Bransby Williams, BirthYear:1870.
Star Details - Name:Johnny Mack Brown, BirthYear:1904.
Star Details - Name:Eva Dahlbeck, BirthYear:1920.
Star Details - Name:Veronica Hurst, BirthYear:1931.
Star Details - Name:Harry Fowler, BirthYear:1926.
Star Details - Name:Jackie Coogan, BirthYear:1914.
Star Details - Name:Bobby Henrey, BirthYear:1939.
Star Details - Name:Richard Duggan, BirthYear:.
Star Details - Name:Karen Carlson, BirthYear:.
Star Details - Name:Emma Dunn, BirthYear:1875.
Star Details - Name:Leib Lensky, BirthYear:.
Star Details - Name:Sylvester Stallone, BirthYear:1946.
Star Details - Name:Morgan Fairchild, BirthYear:1950.
Star Details - Name:Debra Klose, BirthYear:.
Star Details - Name:Pat Buttram, BirthYear:.
Star Details - Name:Didi Conn, BirthYear:.
Star Details - Name:Stanley Holloway, BirthYear:1890.
Star Details - Name:Dick Cavett, BirthYear:.
Star Details - Name:David Warrilow, BirthYear:.
Star Details - Name:George Brent, BirthYear:1904.
Star Details - Name:Sara Haden, BirthYear:1897.
Star Details - Name:Harriet Hilliard, BirthYear:1914.
Star Details - Name:Peter Reynolds, BirthYear:1926.
Star Details - Name:Ned Sparks, BirthYear:1883.
Star Details - Name:Michael Rapport, BirthYear:.
Star Details - Name:Harry Myers, BirthYear:1886.
Star Details - Name:Sean Flynn, BirthYear:1941.
Star Details - Name:Linda Harrison, BirthYear:1945.
Star Details - Name:Sean Connery, BirthYear:1929.
Star Details - Name:Doris Day, BirthYear:1924.
Star Details - Name:Julie Kavner, BirthYear:.
Star Details - Name:Kristine DeBell, BirthYear:.
Star Details - Name:Laurie Lapinski, BirthYear:.
Star Details - Name:Coral Browne, BirthYear:1913.
Star Details - Name:Bernard Blier, BirthYear:1916.
Star Details - Name:Cyril Fletcher, BirthYear:1913.
Star Details - Name:George Zacco, BirthYear:.
Star Details - Name:Donovan Scott, BirthYear:.
Star Details - Name:Augusta Ciolli, BirthYear:.
Star Details - Name:Peter Mayhew, BirthYear:.
Star Details - Name:Marceline Day, BirthYear:.
Star Details - Name:Jacques Bergerac, BirthYear:1927.
Star Details - Name:Maria DeAragon, BirthYear:.
Star Details - Name:Thu Thuy, BirthYear:.
Star Details - Name:Edward Woodward, BirthYear:.
Star Details - Name:Lolita Davidovitch, BirthYear:.
Star Details - Name:Warren Oates, BirthYear:1928.
Star Details - Name:Nastassia Kinsky, BirthYear:1959.
Star Details - Name:Barbara Murray, BirthYear:1929.
Star Details - Name:Harry Langdon, BirthYear:1884.
Star Details - Name:Judy Landers, BirthYear:.
Star Details - Name:Faye Dunaway, BirthYear:1941.
Star Details - Name:Stacy Keach, BirthYear:1941.
Star Details - Name:David Wood, BirthYear:.
Star Details - Name:Barbara Seagull, BirthYear:1948.
Star Details - Name:Roscoe Karns, BirthYear:1893.
Star Details - Name:Nobuko Miyamoto, BirthYear:.
Star Details - Name:Victor Moore, BirthYear:1876.
Star Details - Name:PeeWee Herman, BirthYear:.
Star Details - Name:Virginia Gilmore, BirthYear:.
Star Details - Name:Sonny James, BirthYear:.
Star Details - Name:Dorothy Lamour, BirthYear:1914.
Star Details - Name:Anne Helm, BirthYear:.
Star Details - Name:Sherry Jackson, BirthYear:.
Star Details - Name:John Dall, BirthYear:1918.
Star Details - Name:Oliver Gruner, BirthYear:1960.
Star Details - Name:Harry Davenport, BirthYear:1866.
Star Details - Name:Frank Sinatra, BirthYear:1915.
Star Details - Name:Glenn Morris, BirthYear:.
Star Details - Name:Carrie Fisher, BirthYear:1956.
Star Details - Name:Maurice Moscovitch, BirthYear:1871.
Star Details - Name:Bubba Smith, BirthYear:.
Star Details - Name:Gordon Clapp, BirthYear:.
Star Details - Name:Charles Goldner, BirthYear:1900.
Star Details - Name:Donald Sutherland, BirthYear:1935.
Star Details - Name:Shirley Jones, BirthYear:1934.
Star Details - Name:Susan Howard, BirthYear:.
Star Details - Name:Jeanne Crain, BirthYear:1925.
Star Details - Name:Dennis Burkley, BirthYear:.
Star Details - Name:Murray Hamilton, BirthYear:1923.
Star Details - Name:Aileen Quinn, BirthYear:.
Star Details - Name:Jane Asher, BirthYear:1946.
Star Details - Name:David Naughton, BirthYear:.
Star Details - Name:Tom Neal, BirthYear:1914.
Star Details - Name:Miles Davis, BirthYear:.
Star Details - Name:Nancy Kelly, BirthYear:1921.
Star Details - Name:Frank Thring, BirthYear:.
Star Details - Name:Paul Hoerbiger, BirthYear:.
Star Details - Name:Gypsy Rose Lee, BirthYear:1913.
Star Details - Name:George Nader, BirthYear:1921.
Star Details - Name:Jennifer Bishop, BirthYear:.
Star Details - Name:Suzanne Kaaren, BirthYear:.
Star Details - Name:Petula Clark, BirthYear:1932.
Star Details - Name:Stella Stevens, BirthYear:1936.
Star Details - Name:James Edwards, BirthYear:1922.
Star Details - Name:Robert Strauss, BirthYear:1913.
Star Details - Name:Charlotte Rampling, BirthYear:1945.
Star Details - Name:Elizabeth Petterson, BirthYear:.
Star Details - Name:Larry Semon, BirthYear:1889.
Star Details - Name:Laura Johnson, BirthYear:.
Star Details - Name:Enid Markey, BirthYear:1890.
Star Details - Name:Francois Truffaut, BirthYear:1932.
Star Details - Name:James Finlayson, BirthYear:1877.
Star Details - Name:Eduardo Cianelli, BirthYear:1887.
Star Details - Name:Mary Peach, BirthYear:1934.
Star Details - Name:Gerard Philipe, BirthYear:1922.
Star Details - Name:Catherine Doucet, BirthYear:1875.
Star Details - Name:Leigh Lawson, BirthYear:1944.
Star Details - Name:Dorothy Mackaill, BirthYear:1903.
Star Details - Name:Fannie Ward, BirthYear:1865.
Star Details - Name:Robin Ellis, BirthYear:.
Star Details - Name:Charles King, BirthYear:1889.
Star Details - Name:Jane Adams, BirthYear:1921.
Star Details - Name:Ed Gargan, BirthYear:1902.
Star Details - Name:Katina Paxinou, BirthYear:1900.
Star Details - Name:Robert Stack, BirthYear:1919.
Star Details - Name:Kathy Baker, BirthYear:.
Star Details - Name:Olivia NewtonJohn, BirthYear:1948.
Star Details - Name:Marcia McBroom, BirthYear:.
Star Details - Name:Alison Skipworth, BirthYear:1875.
Star Details - Name:Carole Bouquet, BirthYear:.
Star Details - Name:Olimpia Cavalli, BirthYear:.
Star Details - Name:Luca DeFilippo, BirthYear:.
Star Details - Name:Charles Gray, BirthYear:1928.
Star Details - Name:Robert Harris, BirthYear:1900.
Star Details - Name:Eileen Atkins, BirthYear:1934.
Star Details - Name:Pernilla Ostergren, BirthYear:.
Star Details - Name:Jill Townsend, BirthYear:.
Star Details - Name:Herbert Gronemeyer, BirthYear:.
Star Details - Name:Susan Stephen, BirthYear:1931.
Star Details - Name:Gerard Oury, BirthYear:1919.
Star Details - Name:Pia Zadora, BirthYear:1956.
Star Details - Name:Louis Armstrong, BirthYear:1900.
Star Details - Name:Jose Wilker, BirthYear:.
Star Details - Name:Cher, BirthYear:1946.
Star Details - Name:Leonard Harris, BirthYear:.
Star Details - Name:Barbara LaMarr, BirthYear:1896.
Star Details - Name:Deana Jurgens, BirthYear:.
Star Details - Name:Edward Underdown, BirthYear:1908.
Star Details - Name:Lon Chaney, BirthYear:1883.
Star Details - Name:Anna Magnani, BirthYear:1907.
Star Details - Name:Vasek Simek, BirthYear:1928.
Star Details - Name:Anthony Kimmins, BirthYear:1901.
Star Details - Name:Wolf Kahler, BirthYear:.
Star Details - Name:Josephine Hutchinson, BirthYear:1898.
Star Details - Name:Catherine OHara, BirthYear:.
Star Details - Name:Elisabeth Brooks, BirthYear:.
Star Details - Name:Ford Rainey, BirthYear:.
Star Details - Name:Alfred Drayton, BirthYear:1881.
Star Details - Name:Fulton Mackay, BirthYear:.
Star Details - Name:Louis Jourdan, BirthYear:1919.
Star Details - Name:Ewen Solon, BirthYear:1923.
Star Details - Name:Michael Murphy, BirthYear:.
Star Details - Name:Jocelyn Lane, BirthYear:.
Star Details - Name:J. Herbert Kerr~jr., BirthYear:.
Star Details - Name:Richard Farnsworth, BirthYear:.
Star Details - Name:Maurice Ronet, BirthYear:1927.
Star Details - Name:Don Dubbins, BirthYear:1929.
Star Details - Name:Michael Anthony, BirthYear:.
Star Details - Name:Jack Mulhall, BirthYear:1888.
Star Details - Name:David Torrence, BirthYear:1864.
Star Details - Name:Kevin Costner, BirthYear:1955.
Star Details - Name:Don Gordon, BirthYear:.
Star Details - Name:Hugh Herbert, BirthYear:1887.
Star Details - Name:Emanuelle Beart, BirthYear:1965.
Star Details - Name:Mark Stevens, BirthYear:1916.
Star Details - Name:Alida Valli, BirthYear:1921.
Star Details - Name:Harvey Keitel, BirthYear:1947.
Star Details - Name:Ken Scott, BirthYear:.
Star Details - Name:George Reed, BirthYear:1867.
Star Details - Name:Steven Berkoff, BirthYear:.
Star Details - Name:John Hubbard, BirthYear:.
Star Details - Name:Ena Hartman, BirthYear:.
Star Details - Name:Doris Lloyd, BirthYear:1899.
Star Details - Name:Irene Dunne, BirthYear:1901.
Star Details - Name:George Wilson, BirthYear:.
Star Details - Name:Francine Racette, BirthYear:.
Star Details - Name:Jeff Burton, BirthYear:.
Star Details - Name:Alf Kjellin, BirthYear:1920.
Star Details - Name:Stuart Margolin, BirthYear:1940.
Star Details - Name:Gaby Morlay, BirthYear:1897.
Star Details - Name:P.J. Soles, BirthYear:.
Star Details - Name:Veda Ann Borg, BirthYear:1915.
Star Details - Name:Tom Conti, BirthYear:1945.
Star Details - Name:George Abbott, BirthYear:1887.
Star Details - Name:Lori Nelson, BirthYear:1933.
Star Details - Name:Dana Andrews, BirthYear:1909.
Star Details - Name:Willem Dafoe, BirthYear:.
Star Details - Name:Hoagy Carmichael, BirthYear:1899.
Star Details - Name:Bill Woods, BirthYear:.
Star Details - Name:Jack Lambert, BirthYear:1899.
Star Details - Name:Gary Cooper, BirthYear:1901.
Star Details - Name:Timothy Bottoms, BirthYear:1949.
Star Details - Name:Dick Foran, BirthYear:1910.
Star Details - Name:Joanna Shimkus, BirthYear:1943.
Star Details - Name:Greer Garson, BirthYear:1908.
Star Details - Name:Erik Rhodes, BirthYear:1906.
Star Details - Name:Kishi Keiko, BirthYear:.
Star Details - Name:Richard Stahl, BirthYear:.
Star Details - Name:Valerie Curtin, BirthYear:.
Star Details - Name:Amy Madigan, BirthYear:.
Star Details - Name:Shawn Thompson, BirthYear:.
Star Details - Name:Austin Willis, BirthYear:.
Star Details - Name:Donald Crabtree, BirthYear:.
Star Details - Name:Brent Huff, BirthYear:.
Star Details - Name:Guy Kibbee, BirthYear:1882.
Star Details - Name:Wolfgang Preiss, BirthYear:.
Star Details - Name:Perry Cook, BirthYear:.
Star Details - Name:Jocelyn Jones, BirthYear:.
Star Details - Name:Katherine DeMille, BirthYear:1911.
Star Details - Name:Clio Goldsmith, BirthYear:.
Star Details - Name:Richard Kiley, BirthYear:1922.
Star Details - Name:Jennifer Holt, BirthYear:1920.
Star Details - Name:Gerry Lopez, BirthYear:.
Star Details - Name:Lilo Pulver, BirthYear:1929.
Star Details - Name:Jeremy Irons, BirthYear:1948.
Star Details - Name:Jenny Laird, BirthYear:1917.
Star Details - Name:Dorothy Revier, BirthYear:1904.
Star Details - Name:Florinda Balkan, BirthYear:.
Star Details - Name:Frederick Worlock, BirthYear:1886.
Star Details - Name:Madeleine Leroux, BirthYear:.
Star Details - Name:Susan Penhaligon, BirthYear:1950.
Star Details - Name:Charles Tyner, BirthYear:.
Star Details - Name:Darlanne Fluegel, BirthYear:1958.
Star Details - Name:Gary Coleman, BirthYear:1968.
Star Details - Name:Henry Wilcoxon, BirthYear:1905.
Star Details - Name:Marius Goring, BirthYear:1912.
Star Details - Name:Timothy West, BirthYear:1934.
Star Details - Name:Maude Eburne, BirthYear:1875.
Star Details - Name:Margot Grahame, BirthYear:1911.
Star Details - Name:Maxwell Reed, BirthYear:1920.
Star Details - Name:Frank Lackteen, BirthYear:1894.
Star Details - Name:Lindsay Crosby, BirthYear:1938.
Star Details - Name:Marcia Rodd, BirthYear:.
Star Details - Name:Terrence deMarney, BirthYear:1909.
Star Details - Name:Elizabeth Shepherd, BirthYear:.
Star Details - Name:Marcel Dalio, BirthYear:1900.
Star Details - Name:Lonny Chapman, BirthYear:.
Star Details - Name:Elizabeth Allan, BirthYear:1908.
Star Details - Name:John Schuck, BirthYear:1944.
Star Details - Name:Chick Chandler, BirthYear:1905.
Star Details - Name:Allan Cuthbertson, BirthYear:1920.
Star Details - Name:Kay Hammond, BirthYear:1909.
Star Details - Name:Jean Arthur, BirthYear:1905.
Star Details - Name:Hugh OBrien, BirthYear:.
Star Details - Name:Michael Douglas, BirthYear:1945.
Star Details - Name:Jennifer Warren, BirthYear:1941.
Star Details - Name:Ray McAnnely, BirthYear:.
Star Details - Name:Tony Danza, BirthYear:.
Star Details - Name:Gregg Ayres, BirthYear:.
Star Details - Name:Charles Dance, BirthYear:.
Star Details - Name:Madlyn Rhue, BirthYear:1934.
Star Details - Name:Albert Hall, BirthYear:.
Star Details - Name:John Cazale, BirthYear:1936.
Star Details - Name:Sharon Farrell, BirthYear:.
Star Details - Name:Herbert Rawlinson, BirthYear:1885.
Star Details - Name:Louis deFunes, BirthYear:1908.
Star Details - Name:Vittorio Mezzoglomo, BirthYear:.
Star Details - Name:Lauren Bacall, BirthYear:1924.
Star Details - Name:Pamela Stephens, BirthYear:.
Star Details - Name:Lloyd Hanes, BirthYear:.
Star Details - Name:Ted Ray, BirthYear:1906.
Star Details - Name:Robert Moore, BirthYear:1927.
Star Details - Name:Allan Hubbard, BirthYear:.
Star Details - Name:Martin Vaughn, BirthYear:.
Star Details - Name:Lana Turner, BirthYear:1920.
Star Details - Name:Marshall Thompson, BirthYear:1925.
Star Details - Name:Rebecca deMorney, BirthYear:.
Star Details - Name:Linda Cristian, BirthYear:.
Star Details - Name:Stephen Furst, BirthYear:.
Star Details - Name:Fabio, BirthYear:1961.
Star Details - Name:Tea Leoni, BirthYear:.
Star Details - Name:Douglas Fairbanks~jr., BirthYear:1909.
Star Details - Name:JeanLouis Barrault, BirthYear:1910.
Star Details - Name:Bojangles Robinson, BirthYear:1878.
Star Details - Name:Robert Culp, BirthYear:1930.
Star Details - Name:Michael G. Wilson, BirthYear:.
Star Details - Name:Adam Lawrence, BirthYear:.
Star Details - Name:James Broderick, BirthYear:1927.
